user,"3 Râu - Gà Rán, Pizza & Trà Sữa - Cây Trâm",A Tùng - Bánh Mì Bò Nướng Bơ Cambodia - Lê Hồng Phong,An Nam Cháo,Bami King - Bánh Mì Bò Nướng & Cơm Thố - An Trạch,Buzza Pizza - Nowzone,Bà Hai - Bánh Xèo & Bánh Khọt,Bánh Bao Đây - 225 Bạch Mai,Bánh Cuốn Ba Miền - Trường Chinh,Bánh Mì Hương Lan,Bánh Su Kem Singapore Chewy Junior - Trần Đại Nghĩa,Bánh Xèo Nam Bộ - Tạ Quang Bửu,Bánh Xèo Nem Lụi Ngọc Dương 125 - Đội Cấn,Bún Miến Ngan - Cầu Giấy,Bún Riêu & Canh Bún - Phan Đình Phùng,Bún Riêu Hoàng Kỳ - Tô Hiệu,Bún Thịt Nướng Anh Ba,Bún Đậu 3 Chị Em - Lê Văn Quới,Bún Đậu Phố - Trung Yên 12,Bếp Sữa - Cơm Trộn & Mỳ Trộn,Chang Hi - Chè Thốt Nốt Dừa Dầm Ngon Nhất Hà Nội Online - Xã Đàn,Cheese Coffee - Hồng Bàng,"Chops - Hops, Wheat & Meat - Quảng An",Cháo Sườn Chú Chen - Nguyễn Trãi,Cháo Ếch Tân Định - Hai Bà Trưng,Chè HongKong - 港式糖水 - Phan Phú Tiên,Chè Hà Ký - Châu Văn Liêm,Chè Thái Út Lyly,Chị Mai - Bánh Tráng Trộn & Nước Cam,Cá Viên Chiên 176 - Trần Thiện Chánh,Cô Thúy - Hột Vịt Lộn,Cô Thủy - Quán Ăn Vặt - Lê Thúc Hoạch,Cơm Gà Hải Nam - Hậu Giang,Cơm Gà Xối Mỡ Su Su,Cơm Rang Dưa Bò Đức Hạnh,Cơm Tấm Cô Hoa - Ngô Quyền,Cơm Tấm Kiều Giang - Trần Quang Khải,Cơm Tấm Phương Anh - Bạch Mai,Cơm Tấm Phương Anh - Nguyễn Khang,Cơm Tấm Sao Mai,Cơm Tấm Tú Mập - Đồng Đen,Cầm Viên Quán - Ẩm Thực Đồng Quê - Nguyễn Văn Lộc,Domino’s Pizza - Hòa Bình,Dũng Hạnh - Bánh Mì Giò Chả - Lê Đại Hành,Fruit Crush - Trái Cây Tươi & Ăn Vặt - Quận 1,Gong Cha - Trà & Cà Phê - Hồ Tùng Mậu,Gà Nướng Anh Tư,Gà Nướng Lu Việt Hương - Lê Quang Định,Gà Rán & Burger Lotteria - HTV,Gà Rán & Burger Lotteria - Lotte Center,Gà Rán & Burger McDonald’s Vincom Masteri,Gà Rán KFC - Central Plaza,Gà Rán KFC - Co.op Mart Nguyễn Ảnh Thủ,Gà Rán KFC - Lâm Văn Bền,Gà Rán KFC - Vincom Bắc Từ Liêm,Gà Rán Popeyes - Tùng Thiện Vương,Gà Rán Popeyes - Điện Biên Phủ,Gà rán và Mì Ý - Jollibee - Pasteur,Gỏi Khô Bò - Công Viên Lê Văn Tám,Hanuri - Quán Ăn Hàn Quốc - Nguyễn Đình Chiểu,"Highlands Coffee - Trà, Cà Phê & Bánh - Bán Đảo Linh Đàm Hà Nội","Highlands Coffee - Trà, Cà Phê & Bánh - Flora Thủ Đức","Highlands Coffee - Trà, Cà Phê & Bánh - New Horizon",Homey BBQ - Sườn Nướng BBQ,Huyền - Bún Nước & Mì Cay Muối Ớt,Hạnh Béo - Vịt Nướng,Hồng - Xôi Xéo - Ngọc Lâm,Jeju Quán - Món Ăn Hàn Quốc,KATINAT - Huỳnh Thúc Kháng,KOI Thé - Phan Xích Long,KOI Thé - Võ Văn Ngân,Kebab Sài Gòn - Nguyễn Thượng Hiền,Kebaby - Doner Kebab,Khánh Vân - Bún Chả,LaSiMi Tân Phú- Trà Ngon Đậm Vị - Tân Sơn Nhì,Le Castella Hà Nội - Taste Of Taiwan - Vũ Hữu,Le Ciel - Coffee & Fastfood,Minh Sushi - Phạm Tuấn Tài,Mochi Sweets - Nguyễn Trãi,Moon Fast Food - Món Hàn - Trường Chinh,Mì Gà Tần 24 - Hàng Bồ,Mì Trộn Tên Lửa - 462 Trần Hưng Đạo,Mì Xào Giòn - 111 Vạn Kiếp,"Mỳ Cay, Đồ Ăn Vặt Và Trà Hoa Quả - Huyền Linh Food - Ngõ 169 Doãn Kế Thiện","NYNA Coffee - Cà Phê, Trà Vị Tự Nhiên & Bánh - Hoàn Kiếm",Nem Chua Rán - Tạm Thương,Nem Nướng Nha Trang Bé Thảo,Ngọc Lợi - Miến Cua Trộn,Nhà Bún Đậu - Bún Đậu Mắm Tôm Hà Nội - Song Hành,Nhà Hàng Gimbab - Bibimbab - Nguyễn Trãi,Pad Thái Tôm - Món Thái Ngon - Shop Online,Papas' Chicken - Gà Rán Hàn Quốc - Hoàng Văn Thụ,Papaxốt - Quang Trung,Phi Phi Quán - Cơm Gà Xối Mỡ,Phá Lấu Rubi - Nguyễn Hồng Đào,Phúc Long Lê Văn Sỹ,Phương Dung - Cơm Đảo Gà Rang & Chim Quay - Tống Duy Tân,Phở 24 - Nguyễn Tri Phương,Phở Chiên Giòn 206 - Khâm Thiên,Phở Cuốn Hương Mai - TT Giảng Võ,Phở Cuốn Hương Mai - Tô Hiệu,Pizza Hut - Hậu Giang,"Quán 567 - Sinh Tố, Nước Ép, Giải Khát",Quán 79 Nem Nướng,Quán Chay Hoa Sen - Nguyễn Nhữ Lãm,Quán Chà Bá - Mực Chiên & Bò Viên - Mai Xuân Thưởng,Quán Cây Đa - Chân Gà Nướng,Quán Gốc Đa - Bánh Gối & Bánh Rán Mặn,Quán Nem - Nem Cua Biển & Bún Chả - Nguyễn Thị Minh Khai,Quán Thúy 94 - Miến Cua,Quán Thảo Hiền - Đặc Sản Miền Trung,Run’s House - Hoa Quả Gọt Sẵn & Hoa Quả Sạch - 288 Nguyễn Xiển,Spaghetti Box - Giang Văn Minh,Starbucks Coffee - Etown 5,SteakZone,Súp Cua Nhà Thờ Đức Bà,TOUS les JOURS - Nguyễn Thị Minh Khai,Texas Chicken - Nguyễn Thái Học,The Alley - Trà Sữa Đài Loan - Hàng Bài,The Alley - Trà Sữa Đài Loan - Phạm Ngọc Thạch,The Pizza Company - Hậu Giang,The Pizza Company - Xuân Diệu,The Pizza Company - Đường D2,"Thiên Ân Quán - Cơm, Bún Riêu & Bún Mắm",Thủy Xèo - Bánh Xèo Nem Lụi - Đội Cấn,Thực Vi Thiên - Ẩm Thực Trung Hoa - Trung Hoà,Tini Tea - Đường Số 42,Tiệm Cô Béo Bún Thái Lan,Trà Sữa Feeling Tea - Trần Thái Tông,Trà Sữa Panda Milktea,Trà Sữa Tiên Hưởng Gotcha - Huỳnh Mẫn Đạt,Trà Sữa Wozzi,Tuấn Cò - Cơm Gà Xối Mỡ,Xôi Gà Bà Chiểu,YoGun - Korea Yogurt,Yu Tang - Trà Sữa & Mỳ Đài Loan - Thái Phiên,Điểm Tâm 288 - Bún Thịt Xào & Cháo Bắc Thảo,Đặc Sản Chè - Vĩnh Hồ,Ốc Tô - Xóm Chiếu,fake_item_1,fake_item_2,fake_item_3,fake_item_4,fake_item_5,fake_item_6,fake_item_7,fake_item_8,fake_item_9,fake_item_10,fake_item_11,fake_item_12,fake_item_13,fake_item_14,fake_item_15,fake_item_16,fake_item_17,fake_item_18,fake_item_19,fake_item_20,fake_item_21,fake_item_22,fake_item_23,fake_item_24,fake_item_25,fake_item_26,fake_item_27,fake_item_28,fake_item_29,fake_item_30,fake_item_31,fake_item_32,fake_item_33,fake_item_34,fake_item_35,fake_item_36,fake_item_37,fake_item_38,fake_item_39,fake_item_40,fake_item_41
user047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4408038481129126,0.0,0.0,0.0,2.450296559480932,3.0535541046506367,4.163713619354254,2.6618788993402185,3.4416435216845818,2.509611775889697,0.0,0.0,0.0,0.0,1.9460145782350713,0.0,2.3590337141598807,0.0,0.0,4.092866608622008,0.0,0.0,0.0,1.8911168478716984,1.1432185489880204,1.2768720358029855,0.0,3.0270215509166807,0.0,0.0,3.1430681240389604,1.5072345837167656,0.0,0.0,3.8907005189136177,0.0,0.0,4.323017546540983,0.0,0.0
user048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8892474658910183,2.8370164911618505,0.0,4.994216782754533,1.2871981465352418,0.0,1.6193486791880813,0.0,0.0,4.366295002089182,0.0,0.0,0.0,2.1986538030188236,0.0,4.711171397957583,0.0,0.0,0.0,0.0,1.686746435210516,3.682772620839535,0.0,0.0,4.859693634632087,2.4686407198053044,0.0,0.0,0.0,4.710547638366133,0.0,0.0,0.0,3.597635393476849,1.136134364627663,0.0,3.0636421960676894,0.0,3.091102102423434,0.0
user049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.091483097406374,0.0,0.0,0.0,0.0,4.351795087914603,0.0,0.0,2.6378520345114316,1.0933952900135169,0.0,1.6232806585838668,0.0,4.425435138359157,0.0,0.0,0.0,2.6819929528093196,0.0,0.0,0.0,2.289450397428968,0.0,2.1316254563047288,4.901875486004911,0.0,3.9517352676593087,3.6575462246767234,1.5341818734835173,0.0,0.0,4.647009543994339,0.0,0.0,1.8487755937921726,0.0,0.0,0.0,0.0,1.315043924614257,0.0
user050,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6734831547956497,0.0,4.639309788586232,3.943325848935203,0.0,4.869042007490165,0.0,0.0,0.0,2.932783854895211,0.0,3.72592782802544,0.0,0.0,2.388342023729056,1.9705510549635914,1.5446444909725607,4.647645073987851,4.306323677461187,3.7412962263818046,1.824680835505017,0.0,2.188823377170348,0.0,0.0,3.87031065046172,0.0,0.0,1.6769665553155373,2.3892376246817393,0.0,2.8985310089606333,4.2012090678202085,0.0,2.1875017199344873,3.2449716967317204,0.0,0.0,0.0,0.0,4.464279070020166
user051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3975271855471227,0.0,1.0479678255569893,0.0,0.0,0.0,0.0,2.792953254877707,1.2866393532836713,0.0,0.0,4.012413233072353,0.0,2.4470957250545493,0.0,1.2409772835167034,0.0,0.0,0.0,0.0,3.950098965104096,2.850323603583001,0.0,0.0,0.0,4.284847826272649,1.4975228291457867,2.9729789005075666,0.0,0.0,4.816331845755253,4.307182598984896,3.235352004457096,3.182090073416456,0.0,0.0,3.163733217812837,1.5552184201144255,0.0,2.169123684034227
user052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.817222913317195,0.0,0.0,0.0,4.261856101928387,0.0,0.0,0.0,0.0,0.0,2.838488885014102,0.0,0.0,3.4486724586640056,0.0,1.8660262471576594,1.5024459305397118,2.2271317093851937,0.0,0.0,0.0,0.0,0.0,4.378760886531839,0.0,0.0,1.7387962902780183,0.0,0.0,3.309756738249674,0.0,0.0,0.0,4.64269652856384,0.0,0.0,1.5333494614385819,0.0,0.0
user053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.754298901389029,0.0,4.586474726915899,0.0,4.613153888996894,0.0,0.0,4.454602005649225,0.0,0.0,0.0,0.0,0.0,4.196554044533164,2.828753599202121,0.0,0.0,3.4559732887787784,2.258833965667253,4.221528992068107,0.0,3.286442579649283,0.0,0.0,2.127781523391724,0.0,1.8424047790071842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.523987199962748,4.632674269161895,0.0
user054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.354104171709713,0.0,0.0,3.6070525975016174,0.0,2.235727065072105,0.0,0.0,2.813698351865977,0.0,0.0,0.0,0.0,0.0,3.7532227673993184,0.0,0.0,0.0,4.420742168260887,0.0,1.1650802417544686,0.0,0.0,0.0,1.7589419020979373,3.239411118866759,0.0,0.0,3.833890605425789,1.4260619538084578,2.0582440881527697,3.3905527022139794,0.0,0.0,2.5882097260591173,0.0,0.0,2.316789721936605,2.973128626687055,0.0,0.0
user055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0364159698654225,3.0295369403772687,0.0,0.0,2.744756418947901,1.6177345762533286,0.0,0.0,0.0,0.0,0.0,0.0,3.1491922438273194,0.0,1.8186066507446261,2.5184872483640484,3.145805940561755,0.0,0.0,0.0,1.5676552808139723,0.0,0.0,0.0,1.546193572469286,2.178721670604714,0.0,4.392617892565101,0.0,0.0,0.0,4.113640456529783,0.0,1.3109453101760131,1.5544060693013733,3.038428538449254,4.638022351486933,0.0
user056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,7.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.344006729251637,4.117904864522707,0.0,0.0,1.7740413171388116,1.0654919168551098,1.325879911327387,0.0,0.0,3.416243373869176,1.1684538341112698,1.3559857881653778,0.0,4.8082609527509845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.398126989693878,3.005897228683524,2.5885361665219495,1.3862389199328202,4.627914895552645,0.0,0.0,0.0,0.0,3.1674030407670046,3.3791526826175304,0.0,0.0,0.0,1.8229045047943466,0.0,0.0,2.764649095466914,2.8456145998624534
user057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8580434500398453,0.0,0.0,0.0,0.0,1.3931197664139794,2.761318169860969,4.042272640459959,0.0,1.2342119311259632,3.710214588073642,0.0,0.0,0.0,4.516215956590424,0.0,0.0,0.0,0.0,4.37533032444539,0.0,0.0,0.0,1.8643790973916285,0.0,0.0,3.525086270497669,0.0,0.0,0.0,2.1019277406555026,2.492900452324212,0.0,0.0,0.0,0.0,0.0,0.0
user058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1992662318629175,0.0,0.0,0.0,2.070252042881767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198117946581754,0.0,1.9550164501635674,0.0,4.40774649413348,0.0,4.026246077713402,1.9147219350087847,0.0,0.0,0.0,4.987338164283722,0.0,0.0,3.4219236266864383,0.0,1.0563826788479824,0.0,0.0,0.0,2.994141586490992,3.9466852120985254,3.519692140578491,0.0,2.160642388468894,3.18572301318199,0.0
